,Price,Area,Location,No. of Bedrooms,Lift Available,Car Parking
3995,6500000,902,Thane West,2,1,1
3996,4099000,590,Thane West,1,1,1
3997,4399000,615,Thane West,1,1,1
3998,5990000,905,Thane West,2,1,1
3999,5299000,645,Thane West,1,1,0
4000,8700000,705,Thane West,2,1,0
4001,8800000,1100,Thane West,2,1,0
4002,6900000,440,Thane West,1,1,0
4003,14600000,958,Thane West,3,1,0
4004,18500000,1174,Thane West,3,1,0
4005,13500000,931,Thane West,3,1,0
4006,10800000,1260,Thane West,2,1,0
4007,10700000,1240,Thane West,2,1,0
4008,10600000,1230,Thane West,2,1,0
4009,8920000,749,Thane West,1,1,0
4010,7320000,746,Thane West,1,1,0
4011,13100000,1140,Thane West,2,0,0
4012,13100000,1140,Thane West,2,1,0
4013,8500000,575,Thane West,1,1,1
4014,22000000,1400,Thane West,3,1,0
4015,19500000,1300,Thane West,3,1,1
4016,21500000,1650,Thane West,3,1,0
4017,17500000,1350,Thane West,3,1,0
4018,17500000,1350,Thane West,3,1,0
4019,17500000,1775,Thane West,3,1,0
4020,15300000,1275,Thane West,2,1,1
4021,11000000,1166,Thane West,2,1,0
4022,17700000,1338,Thane West,3,1,0
4023,16500000,1220,Thane West,2,1,0
4024,11100000,886,Thane West,2,1,0
4025,12000000,1046,Thane West,2,1,0
4026,13300000,1158,Thane West,2,1,0
4027,18800000,1662,Thane West,3,1,0
4028,10800000,928,Thane West,2,1,0
4029,9500000,1050,Thane West,2,1,0
4030,5500000,558,Thane West,1,1,0
4031,9000000,676,Thane West,2,1,1
4032,11900000,1020,Thane West,3,1,1
4033,20800000,1214,Thane West,3,0,0
4034,20800000,1639,Thane West,3,1,0
4035,33000000,2519,Thane West,4,1,0
4036,14000000,1250,Thane West,3,1,1
4037,22500000,1835,Thane West,3,1,1
4038,9500000,1050,Thane West,2,1,0
4039,14500000,1335,Thane West,3,1,0
4040,5499000,500,Thane West,1,1,1
4041,18100000,1153,Thane West,3,1,0
4042,10900000,700,Thane West,2,1,0
4043,13500000,931,Thane West,3,1,1
4044,11200000,676,Thane West,2,1,1
4045,13600000,1140,Thane West,3,1,0
4046,12900000,1860,Thane West,3,1,1
4047,5900000,632,Thane West,1,1,1
4048,8000000,976,Thane West,2,1,1
4049,6500000,400,Thane West,1,1,1
4050,10900000,876,Thane West,2,1,1
4051,14000000,1137,Thane West,3,1,1
4052,5700000,486,Thane West,1,1,1
4053,11000000,1000,Thane West,2,1,0
4054,14800000,1300,Thane West,3,1,0
4055,9900000,784,Thane West,2,1,1
4056,13500000,1146,Thane West,3,1,1
4057,13899999,900,Thane West,2,1,1
4058,11800000,984,Thane West,2,1,0
4059,8400000,1020,Thane West,2,1,0
4060,16500000,1249,Thane West,3,1,0
4061,11900000,1461,Thane West,3,1,0
4062,12300000,1044,Thane West,3,1,0
4063,9620000,1090,Thane West,2,1,0
4064,10800000,1050,Thane West,2,1,0
4065,11000000,1096,Thane West,2,1,0
4066,8420000,960,Thane West,2,1,0
4067,8400000,1002,Thane West,2,1,0
4068,9520000,1140,Thane West,2,1,0
4069,9620000,1160,Thane West,2,1,0
4070,11200000,1060,Thane West,2,1,1
4071,9900000,1020,Thane West,3,1,0
4072,5850000,625,Thane West,1,1,1
4073,11100000,1160,Thane West,2,1,1
4074,14000000,1500,Thane West,3,1,1
4075,9000000,924,Thane West,2,1,1
4076,8800000,1083,Thane West,2,1,1
4077,5850000,520,Thane West,1,1,1
4078,8359999,930,Thane West,2,1,0
4079,9230000,1230,Thane West,2,1,1
4080,6450000,610,Thane West,1,1,0
4081,5760000,590,Thane West,1,1,0
4082,14900000,1489,Thane West,3,1,0
4083,15200000,1490,Thane West,3,1,0
4084,30000000,2000,Thane West,4,1,0
4085,10700000,1100,Thane West,2,1,1
4086,6448999,910,Thane West,1,1,1
4087,5300000,500,Thane West,1,1,1
4088,11200000,1130,Thane West,2,1,1
4089,6500000,600,Thane West,1,1,1
4090,8600000,900,Thane West,2,1,1
4091,8999000,950,Thane West,2,1,1
4092,9000000,950,Thane West,2,1,1
4093,10600000,1160,Thane West,2,1,1
4094,8500000,550,Thane West,1,1,1
4095,9500000,1050,Thane West,2,1,0
4096,6000000,675,Thane West,1,1,0
4097,5850000,500,Thane West,1,1,1
4098,5500000,500,Thane West,1,1,0
4099,5500000,480,Thane West,1,1,1
4100,6400000,550,Thane West,1,1,1
4101,14000000,811,Thane West,2,1,1
4102,22000000,1234,Thane West,3,1,1
4103,6500000,508,Thane West,1,1,1
4104,4200000,520,Thane West,1,1,1
4105,12000000,1000,Thane West,2,1,1
4106,9000000,900,Thane West,2,1,0
4107,8600000,1065,Thane West,2,1,1
4108,8200000,1065,Thane West,2,1,1
4109,6650000,750,Thane West,1,1,1
4110,9500000,1065,Thane West,2,1,1
4111,5000000,528,Thane West,1,1,1
4112,13000000,1730,Thane West,3,1,1
4113,20500000,1251,Thane West,3,1,0
4114,14500000,1450,Thane West,3,0,0
4115,5000000,520,Thane West,1,1,1
4116,8990000,750,Thane West,2,1,1
4117,5990000,480,Thane West,1,1,1
4118,12700000,1190,Thane West,2,1,0
4119,6500000,620,Thane West,1,1,1
4120,8000000,720,Thane West,1,1,1
4121,5900000,610,Thane West,1,1,1
4122,7000000,710,Thane West,1,1,0
4123,6000000,700,Thane West,1,1,0
4124,6200000,675,Thane West,1,1,0
4125,14500000,1250,Thane West,3,1,1
4126,4000000,425,Thane West,1,1,1
4127,9800000,999,Thane West,2,1,1
4128,8400000,1010,Thane West,2,1,0
4129,8500000,1050,Thane West,2,1,0
4130,6000000,750,Thane West,1,1,0
4131,6700000,890,Thane West,2,1,1
4132,6500000,650,Thane West,1,1,1
4133,5400000,761,Thane West,2,1,1
4134,2640000,324,Thane West,1,1,1
4135,2600000,324,Thane West,1,1,1
4136,4500000,500,Thane West,1,1,1
4137,4500000,664,Thane West,1,1,1
4138,5700000,761,Thane West,2,1,1
4139,6000000,761,Thane West,2,1,1
4140,4300000,560,Thane West,1,1,1
4141,4500000,560,Thane West,1,1,1
4142,4250000,560,Thane West,1,1,1
4143,4400000,560,Thane West,1,1,1
4144,4400000,560,Thane West,1,1,1
4145,4250000,560,Thane West,1,1,1
4146,4500000,561,Thane West,1,1,1
4147,4300000,560,Thane West,1,1,1
4148,4280000,560,Thane West,1,1,1
4149,4300000,564,Thane West,1,1,1
4150,2750000,324,Thane West,1,1,1
4151,2800000,324,Thane West,1,1,1
4152,2850000,324,Thane West,1,1,1
4153,2780000,324,Thane West,1,1,1
4154,2875000,324,Thane West,1,1,1
4155,2875000,324,Thane West,1,1,1
4156,2800000,324,Thane West,1,1,1
4157,3100000,324,Thane West,1,1,1
4158,3000000,384,Thane West,1,1,1
4159,2900000,324,Thane West,1,1,1
4160,2940000,324,Thane West,1,1,1
4161,4500000,450,Thane West,1,1,1
4162,11800000,850,Thane West,2,0,0
4163,13500000,967,Thane West,2,1,1
4164,5800000,472,Thane West,1,1,1
4165,10000000,1200,Thane West,3,1,1
4166,16000000,1600,Thane West,3,1,0
4167,13000000,940,Thane West,2,1,1
4168,7500000,962,Thane West,2,0,0
4169,11800000,750,Thane West,2,1,0
4170,8200000,550,Thane West,1,1,0
4171,20000000,2240,Thane West,3,1,1
4172,11500000,641,Thane West,2,1,1
4173,12100000,676,Thane West,2,1,1
4174,11000000,616,Thane West,2,1,1
4175,13000000,725,Thane West,2,1,1
4176,5600000,765,Thane West,2,1,1
4177,2650000,324,Thane West,1,1,1
4178,11800000,684,Thane West,2,0,1
4179,9000000,1100,Thane West,2,1,1
4180,5900000,600,Thane West,1,1,1
4181,8500000,840,Thane West,2,1,1
4182,6500000,670,Thane West,1,1,1
4183,10500000,675,Thane West,2,1,1
4184,10700000,693,Thane West,2,1,1
4185,4799000,625,Thane West,1,1,1
4186,6000000,905,Thane West,2,1,1
4187,6300000,550,Thane West,1,1,1
4188,7400000,650,Thane West,1,1,1
4189,9200000,940,Thane West,2,1,0
4190,8500000,880,Thane West,2,1,1
4191,18000000,1565,Thane West,3,1,1
4192,7400000,932,Thane West,2,1,1
4193,9300000,1010,Thane West,3,1,1
4194,22000000,1600,Thane West,3,1,0
4195,15000000,1400,Thane West,3,1,1
4196,5990000,901,Thane West,2,1,1
4197,5990000,901,Thane West,2,1,1
4198,9601000,1075,Thane West,2,1,1
4199,7929000,907,Thane West,2,1,1
4200,6300000,550,Thane West,1,1,1
4201,8700000,900,Thane West,2,1,0
4202,7400000,650,Thane West,1,1,1
4203,6700000,850,Thane West,2,1,1
4204,24000000,1500,Thane West,3,1,1
4205,8500000,990,Thane West,3,1,1
4206,5700000,590,Thane West,1,0,0
4207,4300000,375,Thane West,1,1,0
4208,12800000,1000,Thane West,2,1,0
4209,7600000,880,Thane West,2,1,1
4210,13500000,1000,Thane West,2,0,0
4211,16500000,1550,Thane West,3,0,0
4212,11500000,1050,Thane West,2,1,0
4213,4700000,375,Thane West,1,1,0
4214,13000000,1350,Thane West,3,1,0
4215,14500000,1200,Thane West,3,0,0
4216,14500000,1200,Thane West,3,1,0
4217,12000000,1026,Thane West,2,0,0
4218,12000000,1026,Thane West,2,1,0
4219,12000000,1080,Thane West,3,1,1
4220,11500000,950,Thane West,2,1,0
4221,14500000,1100,Thane West,2,1,1
4222,8600000,900,Thane West,2,1,1
4223,2799000,334,Thane West,1,1,1
4224,2599000,334,Thane West,1,1,1
4225,5999000,645,Thane West,1,1,1
4226,4299000,615,Thane West,1,1,1
4227,5999000,905,Thane West,2,1,1
4228,5999000,902,Thane West,2,1,1
4229,5990000,902,Thane West,2,1,1
4230,13000000,1150,Thane West,3,1,1
4231,15100000,957,Thane West,3,1,1
4232,7200000,650,Thane West,2,0,0
4233,4800000,550,Thane West,1,1,0
4234,8900000,750,Thane West,1,1,0
4235,8300000,750,Thane West,1,1,0
4236,8192000,703,Thane West,2,1,1
4237,5401000,461,Thane West,1,1,1
4238,4801000,416,Thane West,1,1,1
4239,6500000,550,Thane West,1,1,0
4240,14600000,850,Thane West,2,0,0
4241,46000000,2580,Thane West,4,1,1
4242,29700000,2015,Thane West,3,1,1
4243,10500000,956,Thane West,2,0,0
4244,10500000,956,Thane West,2,1,0
4245,7500000,650,Thane West,1,0,0
4246,7500000,650,Thane West,1,1,0
4247,12800000,750,Thane West,2,1,1
4248,5950000,540,Thane West,1,1,1
4249,8000000,600,Thane West,2,1,0
4250,4350000,660,Thane West,1,1,0
4251,14600000,850,Thane West,2,1,0
4252,5800000,550,Thane West,1,1,1
4253,14500000,900,Thane West,2,0,0
4254,14500000,900,Thane West,2,1,0
4255,2580000,645,Titwala,1,1,1
4256,3425000,845,Titwala,2,1,0
4257,2210000,580,Titwala,1,1,0
4258,2684000,650,Titwala,1,1,0
4259,2779000,675,Titwala,1,1,0
4260,2378000,575,Titwala,1,1,0
4261,2283000,550,Titwala,1,1,0
4262,2435000,590,Titwala,1,1,0
4263,3329999,820,Titwala,2,1,0
4264,2582000,670,Titwala,1,1,0
4265,2174000,570,Titwala,1,1,0
4266,2156000,565,Titwala,1,1,0
4267,3424000,845,Titwala,2,1,0
4268,2582000,670,Titwala,1,1,0
4269,2600000,650,Titwala,1,1,0
4270,4000000,960,Titwala,2,1,1
4271,9000000,1100,Ulwe,2,1,1
4272,8500000,1135,Ulwe,2,1,1
4273,5000000,735,Ulwe,1,1,1
4274,4500000,610,Ulwe,1,1,1
4275,8500000,1220,Ulwe,2,1,1
4276,4900000,700,Ulwe,1,1,1
4277,4500000,650,Ulwe,1,1,1
4278,5500000,690,Ulwe,1,1,1
4279,10500000,1190,Ulwe,2,0,0
4280,6000000,690,Ulwe,1,1,0
4281,7800000,1000,Ulwe,2,0,1
4282,8200000,1090,Ulwe,2,1,1
4283,6000000,745,Ulwe,1,1,1
4284,4000000,600,Ulwe,1,0,1
4285,4400000,670,Ulwe,1,0,1
4286,8800000,1085,Ulwe,2,0,1
4287,5200000,685,Ulwe,2,0,1
4288,6200000,693,Ulwe,1,0,1
4289,5000000,640,Ulwe,1,0,1
4290,2750000,385,Ulwe,1,0,1
4291,8000000,1235,Ulwe,2,0,1
4292,4950000,685,Ulwe,1,0,1
4293,7500000,980,Ulwe,2,0,1
4294,9000000,1100,Ulwe,2,0,1
4295,6000000,758,Ulwe,1,0,1
4296,4500000,689,Ulwe,1,0,1
4297,4700000,648,Ulwe,1,0,1
4298,8000000,1250,Ulwe,2,0,1
4299,5500000,840,Ulwe,2,0,1
4300,8600000,1045,Ulwe,2,0,1
4301,5400000,620,Ulwe,1,1,1
4302,10300000,1220,Ulwe,2,1,1
4303,4600000,715,Ulwe,1,0,0
4304,7700000,1095,Ulwe,2,0,0
4305,6800000,925,Ulwe,2,0,0
4306,4800000,725,Ulwe,1,0,0
4307,10500000,1355,Ulwe,2,0,0
4308,12000000,1750,Ulwe,3,0,0
4309,7150000,1050,Ulwe,2,1,0
4310,7800000,1105,Ulwe,2,0,0
4311,8500000,1100,Ulwe,2,0,0
4312,9200000,1127,Ulwe,2,0,0
4313,8500000,1125,Ulwe,2,0,0
4314,8100000,1097,Ulwe,2,0,0
4315,5200000,688,Ulwe,1,0,0
4316,5200000,679,Ulwe,1,0,0
4317,5400000,697,Ulwe,1,0,0
4318,5700000,725,Ulwe,1,0,0
4319,4300000,665,Ulwe,1,0,0
4320,8200000,1055,Ulwe,2,0,0
4321,8500000,1075,Ulwe,2,0,0
4322,13000000,1565,Ulwe,3,1,0
4323,16500000,1850,Ulwe,3,1,0
4324,11500000,1350,Ulwe,2,1,0
4325,7600000,1050,Ulwe,2,1,0
4326,4000000,650,Ulwe,1,1,1
4327,5250000,650,Ulwe,1,1,1
4328,7500000,1150,Ulwe,2,1,1
4329,4500000,680,Ulwe,1,1,1
4330,4151000,650,Ulwe,1,1,0
4331,4151000,650,Ulwe,1,1,0
4332,2899000,450,Ulwe,1,1,0
4333,6850000,1050,Ulwe,2,1,1
4334,4000000,650,Ulwe,1,1,0
4335,4550000,650,Ulwe,1,1,1
4336,3990000,650,Ulwe,1,1,0
4337,4000000,650,Ulwe,1,1,1
4338,4225000,650,Ulwe,1,1,0
4339,4140999,650,Ulwe,1,1,0
4340,4000000,650,Ulwe,1,1,0
4341,4150000,650,Ulwe,1,1,1
4342,7150000,1050,Ulwe,2,1,1
4343,6800000,1050,Ulwe,2,1,0
4344,5100000,650,Ulwe,1,1,1
4345,4099000,650,Ulwe,1,1,0
4346,4400000,650,Ulwe,1,1,0
4347,7200000,961,Ulwe,2,1,1
4348,3000000,450,Ulwe,1,1,1
4349,7198999,1150,Ulwe,2,1,1
4350,7500000,1150,Ulwe,2,1,1
4351,4000000,650,Ulwe,1,1,0
4352,4200000,640,Ulwe,1,0,0
4353,4200000,640,Ulwe,1,1,0
4354,7200000,1050,Ulwe,2,1,1
4355,7000000,1100,Ulwe,2,1,1
4356,4000000,650,Ulwe,1,1,0
4357,3950000,630,Ulwe,1,1,0
4358,4500000,680,Ulwe,1,1,1
4359,8000000,1050,Ulwe,2,1,0
4360,8000000,1100,Ulwe,2,1,0
4361,5500000,650,Ulwe,1,1,0
4362,8000000,1000,Ulwe,2,1,1
4363,12000000,1550,Ulwe,3,1,0
4364,4400000,685,Ulwe,1,1,0
4365,10000000,1156,Ulwe,2,1,0
4366,9500000,1150,Ulwe,2,1,0
4367,14100000,1650,Ulwe,3,1,0
4368,8400000,1150,Ulwe,2,1,0
4369,7600000,1075,Ulwe,2,1,1
4370,9000000,1180,Ulwe,2,1,1
4371,5600000,670,Ulwe,1,1,0
4372,10100000,1379,Ulwe,3,1,1
4373,4200000,675,Ulwe,1,1,0
4374,4500000,650,Ulwe,1,1,1
4375,5000000,735,Ulwe,1,0,0
4376,5000000,735,Ulwe,1,1,0
4377,6800000,1080,Ulwe,2,1,1
4378,6500000,1050,Ulwe,2,1,0
4379,8200000,1130,Ulwe,2,1,1
4380,7600000,1100,Ulwe,2,1,0
4381,7500000,1100,Ulwe,2,1,0
4382,5500000,675,Ulwe,1,0,0
4383,5000000,650,Ulwe,1,1,0
4384,5000000,650,Ulwe,1,0,0
4385,13000000,1586,Ulwe,3,1,0
4386,4000000,635,Ulwe,1,1,0
4387,4000000,600,Ulwe,1,1,0
4388,4500000,665,Ulwe,1,1,0
4389,4000000,650,Ulwe,1,1,0
4390,4000000,650,Ulwe,1,0,0
4391,7000000,920,Ulwe,1,1,0
4392,8000000,920,Ulwe,2,1,0
4393,5000000,650,Ulwe,1,1,0
4394,5500000,650,Ulwe,1,1,0
4395,4800000,670,Ulwe,1,1,0
4396,4800000,675,Ulwe,1,1,0
4397,8500000,1050,Ulwe,2,1,0
4398,5600000,670,Ulwe,1,1,0
4399,4200000,650,Ulwe,1,1,0
4400,4100000,650,Ulwe,1,1,0
4401,4500000,650,Ulwe,1,1,0
4402,3100000,420,Ulwe,1,0,0
4403,2700000,420,Ulwe,1,1,0
4404,11000000,1250,Ulwe,2,1,1
4405,12000000,1450,Ulwe,3,0,0
4406,12000000,1450,Ulwe,3,1,0
4407,9000000,1050,Ulwe,2,1,1
4408,9500000,1100,Ulwe,2,1,0
4409,14000000,1653,Ulwe,3,1,1
4410,5000000,680,Ulwe,1,1,0
4411,7500000,1050,Ulwe,2,1,0
4412,8000000,1100,Ulwe,2,1,0
4413,3499000,420,Ulwe,1,1,0
4414,5300000,650,Ulwe,1,0,0
4415,5200000,650,Ulwe,1,1,0
4416,4200000,650,Ulwe,1,1,0
4417,4200000,650,Ulwe,1,0,0
4418,5400000,650,Ulwe,1,1,0
4419,4500000,650,Ulwe,1,1,0
4420,7600000,1000,Ulwe,2,1,0
4421,7600000,1020,Ulwe,2,1,0
4422,7600000,1050,Ulwe,2,1,0
4423,9000000,1150,Ulwe,2,1,0
4424,5700000,670,Ulwe,1,0,0
4425,5700000,670,Ulwe,1,1,0
4426,9000000,1100,Ulwe,2,1,0
4427,8500000,1123,Ulwe,2,1,0
4428,4700000,656,Ulwe,1,0,0
4429,7800000,1050,Ulwe,2,1,0
4430,7400000,980,Ulwe,2,1,0
4431,13500000,1538,Ulwe,3,1,1
4432,9000000,1120,Ulwe,2,0,0
4433,9000000,1120,Ulwe,2,1,0
4434,8500000,1000,Ulwe,2,1,0
4435,8500000,1000,Ulwe,2,1,0
4436,11000000,1350,Ulwe,3,1,1
4437,11500000,1450,Ulwe,3,1,0
4438,6800000,1000,Ulwe,2,1,0
4439,8000000,1055,Ulwe,2,1,0
4440,5100000,690,Ulwe,1,0,0
4441,5100000,690,Ulwe,1,1,0
4442,7000000,1030,Ulwe,2,0,0
4443,4100000,555,Ulwe,1,1,0
4444,10000000,1210,Ulwe,2,1,1
4445,4700000,675,Ulwe,1,0,0
4446,6300000,750,Ulwe,1,1,0
4447,8000000,1155,Ulwe,2,0,0
4448,8800000,1235,Ulwe,2,1,1
4449,11000000,1580,Ulwe,3,1,1
4450,8000000,1140,Ulwe,2,1,1
4451,8000000,1140,Ulwe,2,1,1
4452,5000000,700,Ulwe,1,0,0
4453,5000000,700,Ulwe,1,1,0
4454,5400000,697,Ulwe,1,0,0
4455,7600000,1050,Ulwe,2,1,0
4456,5500000,727,Ulwe,1,0,0
4457,12000000,1650,Ulwe,3,1,1
4458,8800000,1185,Ulwe,2,1,1
4459,14500000,1660,Ulwe,3,1,1
4460,8800000,1185,Ulwe,2,1,0
4461,5200000,675,Ulwe,1,1,1
4462,5200000,675,Ulwe,1,1,1
4463,7100000,1059,Ulwe,2,0,0
4464,2650000,420,Ulwe,1,0,0
4465,2700000,400,Ulwe,1,0,0
4466,10000000,1335,Ulwe,2,1,0
4467,11500000,1450,Ulwe,2,1,1
4468,9500000,1100,Ulwe,2,1,1
4469,2600000,400,Ulwe,1,0,0
4470,9700000,1150,Ulwe,2,0,0
4471,7500000,1155,Ulwe,2,0,0
4472,7500000,1055,Ulwe,2,0,0
4473,4800000,687,Ulwe,1,0,0
4474,7500000,1155,Ulwe,2,1,0
4475,4600000,685,Ulwe,1,1,0
4476,6200000,700,Ulwe,1,1,1
4477,8900000,1100,Ulwe,2,1,1
4478,12000000,1580,Ulwe,3,1,1
4479,11000000,1650,Ulwe,3,1,1
4480,6500000,735,Ulwe,1,1,0
4481,5500000,700,Ulwe,2,0,0
4482,13200000,1548,Ulwe,3,1,0
4483,9400000,1250,Ulwe,2,1,0
4484,10000000,1180,Ulwe,2,1,1
4485,9000000,1145,Ulwe,2,1,1
4486,5250000,679,Ulwe,1,0,0
4487,13500000,1635,Ulwe,3,1,1
4488,13799999,1635,Ulwe,3,1,1
4489,14800000,1660,Ulwe,3,1,1
4490,8700000,1158,Ulwe,2,0,0
4491,11500000,1550,Ulwe,3,0,0
4492,12500000,1570,Ulwe,3,0,0
4493,9000000,1155,Ulwe,2,0,0
4494,8800000,1157,Ulwe,2,0,0
4495,8300000,1157,Ulwe,2,0,0
4496,9800000,1165,Ulwe,2,0,0
4497,8300000,1140,Ulwe,2,0,0
4498,8500000,1155,Ulwe,2,0,0
4499,5800000,650,Ulwe,1,1,0
4500,9500000,1200,Ulwe,2,1,1
4501,9200000,1165,Ulwe,2,1,1
4502,8200000,1100,Ulwe,2,1,1
4503,7500000,1107,Vasai,3,1,1
4504,5760000,778,Vasai,2,1,1
4505,4600000,930,Vasai,2,1,1
4506,3350000,650,Vasai,1,1,1
4507,4500000,650,Vasai,2,0,1
4508,3624000,895,Vasai,2,0,0
4509,7031000,1125,Vasai,3,1,1
4510,2816000,630,Vasai,1,1,1
4511,2596000,590,Vasai,1,1,1
4512,6000000,915,Vasai,2,1,0
4513,7500000,1145,Vasai,2,1,1
4514,3977000,925,Vasai,2,1,1
4515,2795000,650,Vasai,1,1,1
4516,7350000,1160,Vasai,3,1,1
4517,2500000,650,Vasai,1,1,1
4518,2900000,595,Vasai,1,1,0
4519,2500000,535,Vasai,1,1,1
4520,4150000,950,Vasai,2,1,1
4521,6500000,925,Vasai,2,1,1
4522,3500000,695,Vasai,1,1,0
4523,4950000,900,Vasai,2,1,1
4524,5900000,950,Vasai,2,1,0
4525,6300000,748,Vasai,2,1,1
4526,4700000,670,Vasai,2,0,1
4527,5700000,950,Vasai,2,1,0
4528,2950000,550,Vasai,1,0,0
4529,3500000,685,Vasai,1,1,0
4530,3500000,650,Vasai,1,1,0
4531,5000000,960,Vasai,2,1,0
4532,2288000,572,Vasai,1,1,0
4533,8500000,1050,Vasai,3,1,1
4534,3600000,600,Vasai,1,0,1
4535,5800000,800,Vasai,2,1,0
4536,2948000,353,Vasai,1,1,1
4537,2804000,342,Vasai,1,1,1
4538,3133000,383,Vasai,1,1,1
4539,2650000,610,Vasai,1,1,1
4540,6000000,935,Vasai West,2,0,0
4541,2300000,350,Vasai West,1,0,0
4542,7500000,1200,Vasai West,3,0,0
4543,3000000,545,Vasai West,1,1,0
4544,2100000,325,Vasai West,1,0,0
4545,3600000,550,Vasai West,1,0,0
4546,5199000,880,Vasai West,2,0,0
4547,3750000,620,Vasai West,1,0,0
4548,4700000,800,Vasai West,2,1,0
4549,5600000,950,Vasai West,2,1,0
4550,8000000,1350,Vasai West,3,0,0
4551,2900000,558,Vasai east,1,1,1
4552,2300000,450,Vasai east,1,0,0
4553,2600000,505,Vasai east,1,0,0
4554,4300000,850,Vasai east,2,1,0
4555,4500000,800,Vasai east,2,1,0
4556,4500000,800,Vasai east,2,1,0
4557,3000000,540,Vasai east,1,0,0
4558,3200000,600,Vasai east,1,0,0
4559,4000000,765,Vasai east,2,0,0
4560,14900000,900,Vashi,2,1,1
4561,11500000,860,Vashi,2,0,0
4562,30000000,1786,Vashi,3,1,0
4563,14000000,1154,Vashi,2,1,0
4564,18000000,1000,Vashi,2,0,0
4565,25000000,1800,Vashi,3,0,0
4566,25000000,1600,Vashi,3,0,0
4567,30000000,2000,Vashi,4,1,0
4568,30000000,2000,Vashi,4,1,0
4569,45000000,1400,Ville Parle East,3,1,1
4570,17000000,700,Ville Parle East,1,0,0
4571,28000000,1100,Ville Parle East,2,1,1
4572,30000000,1100,Ville Parle East,2,1,0
4573,27000000,900,Ville Parle East,2,0,0
4574,18900000,600,Ville Parle East,1,0,0
4575,45000000,1700,Ville Parle East,3,1,0
4576,40000000,1700,Ville Parle East,3,1,0
4577,40000000,1500,Ville Parle East,2,1,0
4578,50000000,1800,Ville Parle East,3,1,0
4579,40000000,1200,Ville Parle East,3,1,0
4580,30000000,1100,Ville Parle East,3,0,0
4581,33000000,1200,Ville Parle East,2,1,0
4582,25000000,900,Ville Parle East,2,1,0
4583,12500000,450,Ville Parle East,1,1,0
4584,32500000,1278,Ville Parle East,2,1,0
4585,29000000,1100,Ville Parle East,2,1,0
4586,11000000,450,Ville Parle East,1,1,0
4587,27500000,1180,Ville Parle East,3,0,0
4588,27500000,1180,Ville Parle East,3,1,0
4589,18800000,772,Ville Parle East,2,1,0
4590,26400000,837,Ville Parle East,2,1,0
4591,32500000,1130,Ville Parle East,3,0,0
4592,32500000,1130,Ville Parle East,3,1,0
4593,30000000,980,Ville Parle East,2,0,0
4594,62500000,1890,Ville Parle East,4,0,0
4595,62500000,1890,Ville Parle East,4,1,0
4596,80000000,2660,Ville Parle East,4,1,0
4597,56000000,1960,Ville Parle East,4,1,0
4598,28000000,980,Ville Parle East,2,1,0
4599,35000000,1400,Ville Parle East,3,0,0
4600,10000000,320,Ville Parle East,1,0,0
4601,10000000,320,Ville Parle East,1,1,0
4602,32500000,1085,Ville Parle East,2,1,0
4603,17000000,580,Ville Parle East,1,0,0
4604,28000000,950,Ville Parle East,2,0,0
4605,17000000,547,Ville Parle East,1,1,1
4606,25500000,805,Ville Parle East,2,1,1
4607,26700000,845,Ville Parle East,2,1,1
4608,27000000,853,Ville Parle East,2,1,1
4609,28400000,895,Ville Parle East,2,1,1
4610,28800000,907,Ville Parle East,2,1,1
4611,29500000,930,Ville Parle East,2,1,1
4612,36000000,1116,Ville Parle East,3,1,1
4613,40400000,1261,Ville Parle East,3,1,1
4614,14000000,580,Ville Parle East,1,1,0
4615,2700000,650,Virar,1,0,0
4616,2800000,650,Virar,1,1,1
4617,6193000,1150,Virar,3,1,1
4618,5000000,1285,Virar,3,1,1
4619,3900000,975,Virar,2,1,1
4620,5000000,1030,Virar,3,1,1
4621,3200000,650,Virar,1,1,0
4622,3100000,650,Virar,1,1,1
4623,2600000,650,Virar,1,1,1
4624,2700000,640,Virar,1,1,1
4625,3100000,581,Virar,1,1,0
4626,4300000,843,Virar,2,1,0
4627,2700000,680,Virar,1,1,0
4628,4361000,890,Virar,2,1,1
4629,4459000,910,Virar,2,1,1
4630,3258000,665,Virar,1,1,1
4631,4067000,830,Virar,2,1,1
4632,3087000,630,Virar,1,1,1
4633,3650000,830,Virar,2,1,1
4634,2800000,690,Virar,1,1,0
4635,6200000,1350,Virar,3,1,0
4636,3900000,830,Virar,2,1,0
4637,6100000,1350,Virar,3,1,0
4638,2781000,690,Virar,1,1,0
4639,5097000,1057,Virar,2,1,0
4640,3900000,1015,Virar,2,1,0
4641,2800000,600,Virar,1,1,0
4642,4100000,615,Virar,2,1,1
4643,4000000,910,Virar,2,1,1
4644,3900000,825,Virar,2,1,1
4645,4150000,910,Virar,2,1,1
4646,3711999,910,Virar,2,1,1
4647,3728000,910,Virar,2,1,1
4648,4100000,910,Virar,2,1,1
4649,4100000,910,Virar,1,1,1
4650,4100000,910,Virar,2,1,0
4651,4200000,910,Virar,2,1,1
4652,3100000,630,Virar,1,1,0
4653,3000000,560,Virar,1,1,1
4654,8733000,1335,Virar,4,1,1
4655,3250000,635,Virar,1,1,0
4656,4207000,935,Virar,2,1,1
4657,3622000,805,Virar,1,1,1
4658,3779999,840,Virar,2,1,1
4659,3735000,830,Virar,1,1,1
4660,4072000,905,Virar,2,1,1
4661,3757000,835,Virar,1,1,1
4662,3892000,865,Virar,2,1,1
